3-куча,1,1,1,1000000,0.000000
15-куча,1,1,1,1000000,0.000000
3-куча,101,10201,1,1000000,0.006542
15-куча,101,10201,1,1000000,0.009013
3-куча,201,40401,1,1000000,0.027862
15-куча,201,40401,1,1000000,0.034997
3-куча,301,90601,1,1000000,0.121210
15-куча,301,90601,1,1000000,0.093040
3-куча,401,160801,1,1000000,0.252767
15-куча,401,160801,1,1000000,0.243900
3-куча,501,251001,1,1000000,0.434180
15-куча,501,251001,1,1000000,0.348114
3-куча,601,361201,1,1000000,0.741572
15-куча,601,361201,1,1000000,0.581136
3-куча,701,491401,1,1000000,1.331136
15-куча,701,491401,1,1000000,0.933981
3-куча,801,641601,1,1000000,1.401979
15-куча,801,641601,1,1000000,1.510176
3-куча,901,811801,1,1000000,1.898200
15-куча,901,811801,1,1000000,1.870264
3-куча,1001,1002001,1,1000000,3.084855
15-куча,1001,1002001,1,1000000,2.345246
3-куча,1101,1212201,1,1000000,3.563280
15-куча,1101,1212201,1,1000000,3.854409
3-куча,1201,1442401,1,1000000,4.317377
15-куча,1201,1442401,1,1000000,3.615401
3-куча,1301,1692601,1,1000000,6.197807
15-куча,1301,1692601,1,1000000,4.750558
3-куча,1401,1962801,1,1000000,4.964683
15-куча,1401,1962801,1,1000000,6.663842
3-куча,1501,2253001,1,1000000,6.424309
15-куча,1501,2253001,1,1000000,7.598777
3-куча,1601,2563201,1,1000000,6.963404
15-куча,1601,2563201,1,1000000,9.221082
3-куча,1701,2893401,1,1000000,9.566045
15-куча,1701,2893401,1,1000000,7.810111
3-куча,1801,3243601,1,1000000,12.678439
15-куча,1801,3243601,1,1000000,9.858449
3-куча,1901,3613801,1,1000000,14.544609
15-куча,1901,3613801,1,1000000,12.851448
3-куча,2001,4004001,1,1000000,14.508545
15-куча,2001,4004001,1,1000000,10.555340
3-куча,2101,4414201,1,1000000,22.502314
15-куча,2101,4414201,1,1000000,18.223179
3-куча,2201,4844401,1,1000000,18.570910
15-куча,2201,4844401,1,1000000,17.662419
3-куча,2301,5294601,1,1000000,22.714438
15-куча,2301,5294601,1,1000000,18.622234
3-куча,2401,5764801,1,1000000,19.285499
15-куча,2401,5764801,1,1000000,19.445127
3-куча,2501,6255001,1,1000000,19.466982
15-куча,2501,6255001,1,1000000,23.041887
3-куча,2601,6765201,1,1000000,31.468010
15-куча,2601,6765201,1,1000000,32.417691
3-куча,2701,7295401,1,1000000,23.135825
15-куча,2701,7295401,1,1000000,31.702239
3-куча,2801,7845601,1,1000000,29.565992
15-куча,2801,7845601,1,1000000,30.874186
3-куча,2901,8415801,1,1000000,29.355192
15-куча,2901,8415801,1,1000000,35.104402
3-куча,3001,9006001,1,1000000,37.456485
15-куча,3001,9006001,1,1000000,33.812415
3-куча,3101,9616201,1,1000000,48.666120
15-куча,3101,9616201,1,1000000,48.838312
3-куча,3201,10246401,1,1000000,50.055089
15-куча,3201,10246401,1,1000000,38.842292
3-куча,3301,10896601,1,1000000,44.618009
15-куча,3301,10896601,1,1000000,38.296032
3-куча,3401,11566801,1,1000000,54.723852
15-куча,3401,11566801,1,1000000,57.874128
3-куча,3501,12257001,1,1000000,54.317798
15-куча,3501,12257001,1,1000000,52.007870
3-куча,3601,12967201,1,1000000,55.213189
15-куча,3601,12967201,1,1000000,54.532064
3-куча,3701,13697401,1,1000000,52.566781
15-куча,3701,13697401,1,1000000,62.594774
3-куча,3801,14447601,1,1000000,49.063309
15-куча,3801,14447601,1,1000000,47.621082
3-куча,3901,15217801,1,1000000,62.789902
15-куча,3901,15217801,1,1000000,81.907887
3-куча,4001,16008001,1,1000000,60.521847
15-куча,4001,16008001,1,1000000,62.672475
3-куча,4101,16818201,1,1000000,61.145239
15-куча,4101,16818201,1,1000000,77.016603
3-куча,4201,17648401,1,1000000,89.770548
15-куча,4201,17648401,1,1000000,104.047099
3-куча,4301,18498601,1,1000000,91.871958
15-куча,4301,18498601,1,1000000,78.778474
3-куча,4401,19368801,1,1000000,101.722133
15-куча,4401,19368801,1,1000000,74.469142
3-куча,4501,20259001,1,1000000,101.200041
15-куча,4501,20259001,1,1000000,104.621295
3-куча,4601,21169201,1,1000000,123.885153
15-куча,4601,21169201,1,1000000,114.139070
3-куча,4701,22099401,1,1000000,107.376769
15-куча,4701,22099401,1,1000000,113.670419
3-куча,4801,23049601,1,1000000,109.106385
15-куча,4801,23049601,1,1000000,102.420116
3-куча,4901,24019801,1,1000000,94.031299
15-куча,4901,24019801,1,1000000,111.179607
3-куча,5001,25010001,1,1000000,115.419686
15-куча,5001,25010001,1,1000000,132.753150
3-куча,5101,26020201,1,1000000,145.071844
15-куча,5101,26020201,1,1000000,110.407164
3-куча,5201,27050401,1,1000000,136.381593
15-куча,5201,27050401,1,1000000,133.442945
3-куча,5301,28100601,1,1000000,151.823210
15-куча,5301,28100601,1,1000000,116.431050
3-куча,5401,29170801,1,1000000,178.071573
15-куча,5401,29170801,1,1000000,185.957832
3-куча,5501,30261001,1,1000000,214.016049
15-куча,5501,30261001,1,1000000,109.315171
3-куча,5601,31371201,1,1000000,152.858511
15-куча,5601,31371201,1,1000000,160.627973
3-куча,5701,32501401,1,1000000,137.761454
15-куча,5701,32501401,1,1000000,148.216684
3-куча,5801,33651601,1,1000000,176.714806
15-куча,5801,33651601,1,1000000,170.411642
3-куча,5901,34821801,1,1000000,208.272989
15-куча,5901,34821801,1,1000000,170.738478
3-куча,6001,36012001,1,1000000,139.422388
15-куча,6001,36012001,1,1000000,197.271829
3-куча,6101,37222201,1,1000000,167.382588
15-куча,6101,37222201,1,1000000,214.790980
3-куча,6201,38452401,1,1000000,194.229070
15-куча,6201,38452401,1,1000000,204.750850
3-куча,6301,39702601,1,1000000,233.029574
15-куча,6301,39702601,1,1000000,272.802459
3-куча,6401,40972801,1,1000000,236.034420
15-куча,6401,40972801,1,1000000,246.274904
3-куча,6501,42263001,1,1000000,238.584386
15-куча,6501,42263001,1,1000000,278.496601
3-куча,6601,43573201,1,1000000,182.404102
15-куча,6601,43573201,1,1000000,226.910514
3-куча,6701,44903401,1,1000000,257.911772
15-куча,6701,44903401,1,1000000,234.490395
3-куча,6801,46253601,1,1000000,319.072053
15-куча,6801,46253601,1,1000000,227.709759
3-куча,6901,47623801,1,1000000,293.732430
15-куча,6901,47623801,1,1000000,214.656414
3-куча,7001,49014001,1,1000000,282.839414
15-куча,7001,49014001,1,1000000,263.725815
3-куча,7101,50424201,1,1000000,263.778159
15-куча,7101,50424201,1,1000000,270.847189
3-куча,7201,51854401,1,1000000,264.061998
15-куча,7201,51854401,1,1000000,334.238920
3-куча,7301,53304601,1,1000000,349.368872
15-куча,7301,53304601,1,1000000,400.974700
3-куча,7401,54774801,1,1000000,302.525624
15-куча,7401,54774801,1,1000000,318.669980
3-куча,7501,56265001,1,1000000,384.442041
15-куча,7501,56265001,1,1000000,331.032663
3-куча,7601,57775201,1,1000000,307.167393
15-куча,7601,57775201,1,1000000,324.035707
3-куча,7501,56265001,1,1000000,279.282017
3-куча,7701,59305401,1,1000000,336.597864
15-куча,7501,56265001,1,1000000,295.917898
15-куча,7701,59305401,1,1000000,314.681949
3-куча,7601,57775201,1,1000000,303.893144
3-куча,7801,60855601,1,1000000,307.694600
15-куча,7601,57775201,1,1000000,408.559525
3-куча,7701,59305401,1,1000000,308.071462
15-куча,7701,59305401,1,1000000,322.761787
3-куча,7801,60855601,1,1000000,359.452821
15-куча,7801,60855601,1,1000000,285.667797
3-куча,7901,62425801,1,1000000,299.512255
15-куча,7901,62425801,1,1000000,365.820241
3-куча,8001,64016001,1,1000000,298.673826
15-куча,8001,64016001,1,1000000,360.329800
3-куча,8101,65626201,1,1000000,279.384350
15-куча,8101,65626201,1,1000000,492.550660
3-куча,8201,67256401,1,1000000,389.134863
15-куча,8201,67256401,1,1000000,335.345623
3-куча,8301,68906601,1,1000000,374.640979
15-куча,8301,68906601,1,1000000,374.851101
3-куча,8401,70576801,1,1000000,360.679008
15-куча,8401,70576801,1,1000000,377.496585
3-куча,8501,72267001,1,1000000,467.648016
15-куча,8501,72267001,1,1000000,440.623585
3-куча,8601,73977201,1,1000000,457.038298
15-куча,8601,73977201,1,1000000,442.866172
3-куча,8701,75707401,1,1000000,497.351437
15-куча,8701,75707401,1,1000000,443.802389
3-куча,8801,77457601,1,1000000,524.898451
15-куча,8801,77457601,1,1000000,354.879085
3-куча,8901,79227801,1,1000000,421.870927
